history_id,student_id,snapshot_at,integrity_score,trust_factor_score,prior_confirmed_cases,prior_dismissed_cases,prior_suspicious_flags,prior_ai_flags,prior_plagiarism_flags,prior_sanction_points,recent_integrity_events,integrity_status
5562,S01113,2026-01-19 00:00:00,81.63,78.67,0,0,1,0,0,0,0,High
5563,S01113,2026-06-08 00:00:00,81.28,86.46,0,1,1,0,0,0,0,High
5564,S01113,2026-08-24 00:00:00,76.71,83.51,0,1,1,0,0,0,0,High
5565,S01113,2027-01-18 00:00:00,81.51,76.78,0,1,1,0,0,0,0,High
5566,S01114,2025-08-25 00:00:00,92.1,86.55,0,0,0,0,0,0,0,High
5567,S01114,2026-01-19 00:00:00,89.8,96.17,0,0,0,0,0,0,0,High
5568,S01114,2026-06-08 00:00:00,74.48,78.92,0,0,1,1,0,0,1,Moderate
5569,S01114,2026-08-24 00:00:00,85.63,88.67,0,0,1,1,0,0,0,High
5570,S01114,2027-01-18 00:00:00,67.84,68.49,0,2,8,5,0,0,6,Moderate
5571,S01115,2025-08-25 00:00:00,90.63,92.27,0,0,0,0,0,0,0,High
5572,S01115,2026-01-19 00:00:00,91.06,94.39,0,0,1,0,0,0,0,High
5573,S01115,2026-06-08 00:00:00,79.71,87.26,0,0,3,0,1,0,2,High
5574,S01115,2026-08-24 00:00:00,71.61,79.65,0,0,7,2,1,0,4,Moderate
5575,S01115,2027-01-18 00:00:00,85.92,92.01,0,0,7,2,1,0,0,High
5576,S01116,2025-08-25 00:00:00,85.99,80.69,0,0,0,0,0,0,0,High
5577,S01116,2026-01-19 00:00:00,76.35,68.17,0,0,3,2,0,0,0,High
5578,S01116,2026-06-08 00:00:00,79.8,78.22,0,0,3,2,0,0,0,High
5579,S01116,2026-08-24 00:00:00,75.9,79.93,0,0,3,2,0,0,0,High
5580,S01116,2027-01-18 00:00:00,67.65,60.68,0,1,6,3,1,0,0,Moderate
5581,S01117,2025-08-25 00:00:00,77.33,79.67,0,0,0,0,0,0,0,High
5582,S01117,2026-01-19 00:00:00,87.78,82.83,0,0,0,0,0,0,0,High
5583,S01117,2026-06-08 00:00:00,82.64,75.94,0,0,0,0,0,0,0,High
5584,S01117,2026-08-24 00:00:00,77.31,73.43,0,0,3,1,1,0,3,High
5585,S01117,2027-01-18 00:00:00,81.09,79.87,0,0,3,1,1,0,0,High
5586,S01118,2025-08-25 00:00:00,89.6,91.45,0,0,0,0,0,0,0,High
5587,S01118,2026-01-19 00:00:00,80.4,80.26,0,0,3,1,0,0,2,High
5588,S01118,2026-06-08 00:00:00,83.11,86.65,0,0,3,1,0,0,0,High
5589,S01118,2026-08-24 00:00:00,80.4,85.28,0,0,4,2,0,0,1,High
5590,S01118,2027-01-18 00:00:00,82.24,79.46,0,0,5,3,0,0,0,High
5591, S01119 ,2025-08-25 00:00:00,72.39,67.83,0,0,0,0,0,0,0,Moderate
5592,S01119,2026-01-19 00:00:00,75.05,80.29,0,0,1,1,0,0,0,High
5593,S01119,2026-06-08 00:00:00,79.2,73.83,0,0,4,2,0,0,2,
5594,S01119,2026-08-24 00:00:00,68.66,71.0,0,0,5,3,0,0,1,Moderate
5595,S01119,2027-01-18 00:00:00,68.89,67.35,0,0,6,4,0,0,1,Moderate
5596,S01120,2025-08-25 00:00:00,72.1,68.71,0,0,0,0,0,0,0,Moderate
5597,S01120,2026-01-19 00:00:00,87.28,85.46,0,0,0,0,0,0,0,High
5598, S01120 ,2026-06-08 00:00:00,85.51,82.09,0,0,0,0,0,0,0,High
5599,S01120,2026-08-24 00:00:00,70.01,69.24,0,0,4,2,0,0,4,Moderate
5600,S01120,2027-01-18 00:00:00,73.7,69.13,0,0,4,2,0,0,0,Moderate
5601,S01121,2025-08-25 00:00:00,94.5,98.74,0,0,0,0,0,0,0,High
5602,S01121,2026-01-19 00:00:00,56.32,55.27,1,0,5,2,0,15,3,Moderate
5603,S01121,2026-06-08 00:00:00,50.41,54.32,1,1,7,4,0,15,2,Moderate
5604,S01121,2026-08-24 00:00:00,50.47,51.71,1,1,8,5,0,15,1,Moderate
5605,S01121,2027-01-18 00:00:00,44.28,41.88,1,2,11,6,0,15,1,Low
5606,S01122,2025-08-25 00:00:00,84.61,81.09,0,0,0,0,0,0,0, High 
5607,S01122,2026-01-19 00:00:00,80.87,80.61,0,1,2,2,0,0,2,High
5608,S01122,2026-06-08 00:00:00,75.8,72.35,0,1,5,4,0,0,2,High
5609, S01122 ,2026-08-24 00:00:00,77.77,80.04,0,1,5,4,0,0,0,High
5610,S01122,2027-01-18 00:00:00,64.3,60.72,0,1,9,7,0,0,2,Moderate
5611,S01123,2025-08-25 00:00:00,88.93,87.91,0,0,0,0,0,0,0,High
5612,S01123,2026-01-19 00:00:00,88.05,81.66,0,0,2,0,0,0,0,High
5613,S01123,2026-06-08 00:00:00,80.48,80.49,0,0,2,0,0,0,0,High
5614,S01123,2026-08-24 00:00:00,89.96,85.13,0,0,2,0,0,0,0,High
5615,S01123,2027-01-18 00:00:00,83.4,85.2,0,0,2,0,0,0,0,High
5616,S01124,2025-08-25 00:00:00,83.85,82.31,0,0,0,0,0,0,0,High
5617,S01124,2026-01-19 00:00:00,70.54,73.29,0,0,2,1,0,0,2,Moderate
5618,S01124,2026-06-08 00:00:00,75.81,72.93,0,0,2,1,0,0,0,High
5619,S01124,2026-08-24 00:00:00,68.47,67.24,0,0,3,1,0,0,1,Moderate
5620,S01124,2027-01-18 00:00:00,74.97,71.94,0,0,3,1,0,0,0,Moderate
5621,S01125,2025-08-25 00:00:00,87.65,84.86,0,0,0,0,0,0,0,High
5622,S01125,2026-01-19 00:00:00,79.2,73.92,0,0,5,2,0,0,3,High
5623,S01125,2026-06-08 00:00:00,79.97,78.7,0,0,5,2,0,0,0,High
5624,S01125,2026-08-24 00:00:00,73.56,73.55,0,0,6,2,0,0,1,Moderate
5625,S01125,2027-01-18 00:00:00,69.02,72.49,0,1,7,3,0,0,1,Moderate
5626,S01126,2025-08-25 00:00:00,88.39,93.89,0,0,0,0,0,0,0,High
5627,S01126,2026-01-19 00:00:00,84.23,88.99,0,0,4,2,0,0,0,High
5628, S01126 ,2026-06-08 00:00:00,71.97,75.42,0,0,6,3,0,0,1, Moderate 
5629,S01126,08/24/2026 00:00,55.47,61.91,1,1,7,4,0,6,1,Moderate
5630,S01126,2027-01-18 00:00:00,53.87,48.57,1,1,7,4,0,6,0,Moderate
5631,S01127,2025-08-25 00:00:00,90.81,90.48,0,0,0,0,0,0,0,High
5632,S01127,2026-01-19 00:00:00,85.53,87.03,0,0,1,0,0,0,1,High
5633,S01127,2026-06-08 00:00:00,82.43,84.42,0,0,2,0,1,0,0,High
5634,S01127,2026-08-24 00:00:00,83.52,83.36,0,1,2,0,1,0,0,High
5635,S01127,2027-01-18 00:00:00,78.89,77.41,0,1,2,0,1,0,0,High
5636,S01128,2025-08-25 00:00:00,88.64,87.47,0,0,0,0,0,0,0,High
5637,S01128,2026-01-19 00:00:00,80.16,80.65,0,0,3,0,0,0,0,High
5638,S01128,2026-06-08 00:00:00,79.92,,0,0,3,0,0,0,0,
5639,S01128,2026-08-24 00:00:00,89.43,88.17,0,0,3,0,0,0,0,High
5640,S01128,2027-01-18 00:00:00,85.1,91.83,0,0,5,1,0,0,0,High
5641,S01129,2025-08-25 00:00:00,99.69,100.0,0,0,0,0,0,0,0,High
5642,S01129,2026-01-19 00:00:00,86.66,94.75,0,0,1,1,0,0,0,High
5643,S01129,2026-06-08 00:00:00,87.23,93.93,0,0,3,2,0,0,2,High
5644,S01129,2026-08-24 00:00:00,92.82,100.0,0,0,3,2,0,0,0,High
5645,S01129,2027-01-18 00:00:00,84.32,92.7,0,0,4,3,0,0,0,High
5646,S01130,2025-08-25 00:00:00,91.78,93.96,0,0,0,0,0,0,0,High
5647,S01130,2026-01-19 00:00:00,79.14,79.12,0,0,1,0,0,0,1,High
5648,S01130,2026-06-08 00:00:00,85.79,74.34,0,0,1,0,0,0,0,High
5649,S01130,2026-08-24 00:00:00,88.67,91.12,0,0,1,0,0,0,0,High
5650,S01130,2027-01-18 00:00:00,75.64,78.89,0,0,3,1,1,0,1,High
5651,S01131,2025-08-25 00:00:00,86.36,80.61,0,0,0,0,0,0,0,High
5652,S01131,2026-01-19 00:00:00,89.95,88.63,0,0,2,2,0,0,0,High
5653,S01131,2026-06-08 00:00:00,84.14,80.59,0,0,2,2,0,0,0,High
5654,S01131,2026-08-24 00:00:00,75.22,75.74,0,0,3,3,0,0,1,high
5655,S01131,2027-01-18 00:00:00,80.88,73.63,0,0,3,3,0,0,0,High
5656,S01132,2025-08-25 00:00:00,85.06,87.08,0,0,0,0,0,0,0,High
5657,S01132,2026-01-19 00:00:00,84.1,86.1,0,0,1,1,0,0,0,High
5658,S01132,2026-06-08 00:00:00,87.44,92.3,0,0,1,1,0,0,0,High
5659,S01132,2026-08-24 00:00:00,79.44,69.27,0,0,1,1,0,0,0,High
5660,S01132,2027-01-18 00:00:00,83.92,85.08,0,0,2,2,0,0,0,High
5661,S01133,2025-08-25 00:00:00,92.36,91.52,0,0,0,0,0,0,0,High
5662,S01133,2026-01-19 00:00:00,99.18,97.39,0,0,1,0,0,0,0,High
5663, S01133 ,2026-06-08 00:00:00,91.78,99.58,0,0,1,0,0,0,0, High 
5664,S01133,2026-08-24 00:00:00,89.35,92.59,0,0,1,0,0,0,0,High
5665,S01133,2027-01-18 00:00:00,82.86,87.49,0,0,1,0,0,0,0,High
5666, S01134 ,2025-08-25 00:00:00,81.46,77.4,0,0,0,0,0,0,0,High
5667,S01134,2026-01-19 00:00:00,78.94,78.42,0,0,0,0,0,0,0,High
5668,S01134,2026-06-08 00:00:00,74.85,74.68,0,0,1,1,0,0,0,Moderate
5669, S01134 ,2026-08-24 00:00:00,63.99,54.87,0,0,6,2,1,0,5,Moderate
5670,S01134,2027-01-18 00:00:00,62.05,67.59,0,0,8,3,2,0,0,Moderate
5671,S01135,2025-08-25 00:00:00,85.55,85.69,0,0,0,0,0,0,0,High
5672,S01135,2026-01-19 00:00:00,77.04,78.79,0,0,1,0,0,0,0,High
5673,S01135,2026-06-08 00:00:00,84.14,86.09,0,0,1,0,0,0,0,High
5674,S01135,2026-08-24 00:00:00,86.0,90.95,0,0,2,0,0,0,1,High
5675,S01135,2027-01-18 00:00:00,78.29,82.1,0,0,3,1,0,0,0,High
5676,S01136,2025-08-25 00:00:00,92.04,89.73,0,0,0,0,0,0,0,High
5677,S01136,2026-01-19 00:00:00,81.04,81.12,0,0,2,1,0,0,2,High
5678,S01136,2026-06-08 00:00:00,90.49,97.22,0,0,2,1,0,0,0,High
5679,S01136,2026-08-24 00:00:00,78.88,90.81,0,0,4,2,0,0,2,High
5680,S01136,2027-01-18 00:00:00,80.93,93.14,0,0,4,2,0,0,0,High
5681,S01137,2025-08-25 00:00:00,83.03,75.65,0,0,0,0,0,0,0,High
5682,S01137,2026-01-19 00:00:00,71.71,67.13,0,0,2,1,0,0,1,Moderate
5683,S01137,2026-06-08 00:00:00,56.28,47.92,0,0,7,2,0,0,5,Moderate
5684,S01137,2026-08-24 00:00:00,,67.85,0,0,7,2,0,0,0,Moderate
5685,S01137,2027-01-18 00:00:00,63.14,63.02,0,1,8,3,0,0,0,Moderate
5686,S01138,2025-08-25 00:00:00,85.83,90.19,0,0,0,0,0,0,0,High
5687,S01138,2026-01-19 00:00:00,90.58,91.42,0,0,1,0,0,0,0,High
5688,S01138,2026-06-08 00:00:00,94.61,90.8,0,0,1,0,0,0,0,High
5689,S01138,2026-08-24 00:00:00,91.88,95.11,0,0,1,0,0,0,0,High
5690,S01138,2027-01-18 00:00:00,82.03,83.72,0,0,1,0,0,0,0,High
5691,S01139,2025-08-25 00:00:00,82.31,80.45,0,0,0,0,0,0,0,High
5692,S01139,2026-01-19 00:00:00,67.41,63.12,0,0,3,1,1,0,2,Moderate
5693,S01139,2026-06-08 00:00:00,79.53,81.34,0,0,3,1,1,0,0,High
5694,S01139,2026-08-24 00:00:00,73.82,69.35,0,0,4,1,1,0,1,Moderate
5695,S01139,2027-01-18 00:00:00,77.08,76.28,0,0,5,2,1,0,1,High
5696,S01140,2025-08-25 00:00:00,81.46,80.58,0,0,0,0,0,0,0,High
5697,S01140,2026-01-19 00:00:00,87.68,86.99,0,0,0,0,0,0,0,High
5698,S01140,2026-06-08 00:00:00,71.32,76.25,1,0,1,1,0,8,0,Moderate
5699,S01140,2026-08-24 00:00:00,75.27,75.06,1,0,2,1,0,8,1,High
5700,S01140,18-01-2027 00:00,64.11,64.4,1,0,4,2,1,8,0,Moderate
5701,S01141,2025-08-25 00:00:00,81.26,84.56,0,0,0,0,0,0,0,High
5702,S01141,2026-01-19 00:00:00,85.64,83.19,0,0,0,0,0,0,0,High
5703,S01141,2026-06-08 00:00:00,78.66,71.51,0,0,1,1,0,0,0,High
5704,S01141,2026-08-24 00:00:00,78.45,84.61,0,0,3,1,0,0,2,High
5705,S01141,2027-01-18 00:00:00,72.04,65.29,0,0,4,1,1,0,0,Moderate
5706,S01142,2025/08/25 00:00:00,87.87,87.42,0,0,0,0,0,0,0,High
5707,S01142,2026-01-19 00:00:00,92.31,100.0,0,0,0,0,0,0,0,High
5708,S01142,2026-06-08 00:00:00,77.48,81.82,0,0,1,0,1,0,1,High
5709,S01142,2026-08-24 00:00:00,65.65,70.5,0,0,4,2,1,0,3,Moderate
5710,S01142,2027-01-18 00:00:00,81.37,81.02,0,0,6,3,1,0,1,High
5711,S01143,2025-08-25 00:00:00,92.91,96.34,0,0,0,0,0,0,0,High
5712,S01143,2026-01-19 00:00:00,94.01,97.21,0,0,0,0,0,0,0,High
5713,S01143,2026-06-08 00:00:00,91.02,92.15,0,0,0,0,0,0,0,High
5714,S01143,2026-08-24 00:00:00,91.94,92.18,0,0,0,0,0,0,0,High
5715,S01143,2027-01-18 00:00:00,92.56,93.93,0,0,0,0,0,0,0,High
5716,S01144,2025-08-25 00:00:00,84.8,78.4,0,0,0,0,0,0,0,High
5717,S01144,2026-01-19 00:00:00,82.31,77.95,0,0,2,2,0,0,0,High
5718, S01144 ,2026-06-08 00:00:00,83.68,82.44,0,0,2,2,0,0,0,High
5719,S01144,2026-08-24 00:00:00,63.03,61.8,0,0,4,3,1,0,2,Moderate
5720,S01144,2027-01-18 00:00:00,67.96,67.56,0,0,5,3,1,0,1,Moderate
5721,S01145,2025-08-25 00:00:00,75.83,71.57,0,0,0,0,0,0,0,High
5722,S01145,2026-01-19 00:00:00,77.28,78.14,0,0,0,0,0,0,0,High
5723,S01145,2026-06-08 00:00:00,79.94,81.67,0,0,0,0,0,0,0,High
5724,S01145,2026-08-24 00:00:00,71.92,72.12,0,1,1,1,0,0,1,Moderate
5725,S01145,2027-01-18 00:00:00,62.86,60.67,0,1,3,2,0,0,2,Moderate
5726,S01146,2025-08-25 00:00:00,83.99,87.72,0,0,0,0,0,0,0,High
5727,S01146,2026-01-19 00:00:00,81.79,82.04,0,0,3,1,0,0,0,High
5728,S01146,2026-06-08 00:00:00,75.06,73.37,0,0,4,1,0,0,1,High
5729,S01146,2026-08-24 00:00:00,72.65,67.42,0,0,7,2,0,0,3,Moderate
5730,S01146,2027-01-18 00:00:00,55.54,57.05,1,0,9,3,0,8,0,Moderate
5731,S01147,2025-08-25 00:00:00,89.16,90.74,0,0,0,0,0,0,0,High
5732,S01147,2026-01-19 00:00:00,86.46,92.05,0,0,0,0,0,0,0,High
5733,S01147,2026-06-08 00:00:00,89.42,91.73,0,0,0,0,0,0,0,High
5734,S01147,2026-08-24 00:00:00,86.53,96.12,0,0,0,0,0,0,0,High
5735,S01147,2027-01-18 00:00:00,85.86,93.13,0,0,0,0,0,0,0,High
5736,S01148,2025/08/25 00:00:00,76.52,76.99,0,0,0,0,0,0,0,High
5737,S01148,2026-01-19 00:00:00,75.32,76.9,0,1,1,1,0,0,0,High
5738,S01148,2026-06-08 00:00:00,79.84,79.76,0,1,2,2,0,0,0,High
5739,S01148,2026-08-24 00:00:00,69.03,71.39,0,1,3,3,0,0,1, Moderate 
5740,S01148,2027-01-18 00:00:00,74.52,73.38,0,1,3,3,0,0,0,Moderate
5741,S01149,2025-08-25 00:00:00,81.74,78.41,0,0,0,0,0,0,0,High
5742,S01149,2026-01-19 00:00:00,73.1,64.67,0,0,1,0,0,0,1,Moderate
5743,S01149,2026-06-08 00:00:00,73.94,67.44,0,0,2,0,0,0,1,Moderate
5744,S01149,2026-08-24 00:00:00,76.68,76.22,0,0,3,1,0,0,1,High
5745,S01149,2027-01-18 00:00:00,74.29,64.2,0,0,3,1,0,0,0,Moderate
5746,S01150,2025-08-25 00:00:00,89.81,83.43,0,0,0,0,0,0,0,High
5747,S01150,2026-01-19 00:00:00,76.12,80.06,0,0,2,1,0,0,1,High
5748,S01150,2026-06-08 00:00:00,77.49,75.29,0,0,2,1,0,0,0,High
5749,S01150,2026-08-24 00:00:00,72.18,61.81,0,0,3,2,0,0,1,Moderate
5750,S01150,2027-01-18 00:00:00,69.59,66.12,0,0,4,3,0,0,0,Moderate
5751,S01151,2025-08-25 00:00:00,75.05,69.17,0,0,0,0,0,0,0, High 
5752,S01151,2026-01-19 00:00:00,65.36,62.53,0,0,1,1,0,0,1,Moderate
5753,S01151,2026-06-08 00:00:00,65.73,63.27,0,0,2,2,0,0,1,Moderate
5754,S01151,2026-08-24 00:00:00,66.37,69.53,0,0,3,2,0,0,1,Moderate
5755,S01151,2027-01-18 00:00:00,49.08,46.75,1,0,5,3,0,1,2,Low
5756,S01152,2025-08-25 00:00:00,90.84,94.82,0,0,0,0,0,0,0,High
5757,S01152,2026-01-19 00:00:00,96.11,100.0,0,0,0,0,0,0,0,High
5758,S01152,2026-06-08 00:00:00,93.28,93.38,0,0,0,0,0,0,0,High
5759,S01152,2026-08-24 00:00:00,71.13,67.98,0,0,3,1,1,0,3,Moderate
5760,S01152,2027-01-18 00:00:00,90.09,96.93,0,0,3,1,1,0,0,High
5761,S01153,2025-08-25 00:00:00,90.98,89.78,0,0,0,0,0,0,0,High
5762,S01153,2026-01-19 00:00:00,85.01,84.18,0,0,0,0,0,0,0,High
5763,S01153,2026-06-08 00:00:00,80.6,78.51,0,0,1,1,0,0,1,High
5764,S01153,2026-08-24 00:00:00,75.08,76.9,0,0,3,2,0,0,2,High
5765,S01153,2027-01-18 00:00:00,79.59,77.87,0,0,3,2,0,0,0,High
5766,S01154,2025-08-25 00:00:00,86.53,92.72,0,0,0,0,0,0,0,High
5767,S01154,2026-01-19 00:00:00,76.99,82.67,0,0,2,1,0,0,2,High
5768,S01154,2026-06-08 00:00:00,73.37,64.51,0,0,7,3,1,0,2,Moderate
5769,S01154,2026-08-24 00:00:00,51.01,50.26,1,0,10,4,1,8,3,Moderate
5770,S01154,2027-01-18 00:00:00,54.33,58.55,1,0,13,4,1,8,2,Moderate
5771,S01155,2025-08-25 00:00:00,81.79,79.76,0,0,0,0,0,0,0,High
5772,S01155,2026-01-19 00:00:00,69.93,72.28,1,0,2,1,0,8,0,Moderate
5773,S01155,2026-06-08 00:00:00,54.77,59.62,1,1,7,2,0,8,5,Moderate
5774,S01155,2026-08-24 00:00:00,52.05,59.44,1,1,9,3,0,8,2,Moderate
5775,S01155,2027-01-18 00:00:00,57.68,65.05,1,1,11,4,0,8,0,Moderate
5776,S01156,2025-08-25 00:00:00,77.5,80.15,0,0,0,0,0,0,0,High
5777,S01156,2026-01-19 00:00:00,74.36,70.9,0,0,0,0,0,0,0,Moderate
5778,S01156,2026-06-08 00:00:00,57.72,56.41,1,0,4,1,0,6,2,Moderate
5779,S01156,2026-08-24 00:00:00,57.42,51.07,1,0,-3,2,0,6,3,Moderate
5780,S01156,2027-01-18 00:00:00,55.44,54.93,1,0,7,2,0,6,0,Moderate
5781,S01157,2025-08-25 00:00:00,89.24,88.82,0,0,0,0,0,0,0,High
5782,S01157,2026-01-19 00:00:00,70.82,,0,0,3,2,0,0,0,Moderate
5783,S01157,2026-06-08 00:00:00,72.57,71.28,0,0,5,3,0,0,0,Moderate
5784,S01157,2026-08-24 00:00:00,75.7,73.41,0,0,6,3,0,0,1,High
5785,S01157,2027-01-18 00:00:00,72.06,63.82,0,0,7,3,0,0,1,Moderate
5786,S01158,2025-08-25 00:00:00,76.29,79.32,0,0,0,0,0,0,0,High
5787,S01158,2026-01-19 00:00:00,72.02,63.7,0,1,2,2,0,0,1,Moderate
5788,S01158,2026-06-08 00:00:00,71.31,63.26,0,1,2,2,0,0,0,Moderate
5789,S01158,2026-08-24 00:00:00,68.83,59.44,0,1,3,3,0,0,1,Moderate
5790, S01158 ,2027-01-18 00:00:00,72.24,67.86,0,1,3,3,0,0,0,Moderate
5791,S01159,2025-08-25 00:00:00,79.87,71.53,0,0,0,0,0,0,0,High
5792,S01159,2026-01-19 00:00:00,74.01,68.72,0,0,1,0,1,0,1,Moderate
5793,S01159,2026-06-08 00:00:00,65.54,61.6,0,0,2,0,1,0,1,Moderate
5794,S01159,2026-08-24 00:00:00,68.82,61.9,0,0,3,0,1,0,1,Moderate
5795,S01159,2027-01-18 00:00:00,75.11,70.35,0,0,3,0,1,0,0,High
5796,S01160,2025-08-25 00:00:00,78.45,80.32,0,0,0,0,0,0,0,High
5797,S01160,2026-01-19 00:00:00,62.38,65.81,0,1,4,2,0,0,2,Moderate
5798,S01160,2026-06-08 00:00:00,67.53,59.57,0,1,4,2,0,0,0,Moderate
5799,S01160,2026-08-24 00:00:00,66.89,73.78,0,1,7,4,0,0,3,Moderate
5800,S01160,2027-01-18 00:00:00,62.94,68.41,0,1,9,5,1,0,2,Moderate
5801,S01161,2025-08-25 00:00:00,78.03,77.36,0,0,0,0,0,0,0,High
5802,S01161,2026-01-19 00:00:00,81.42,82.41,0,0,3,1,0,0,0,High
5803,S01161,2026-06-08 00:00:00,,90.01,0,0,4,1,0,0,1,High
5804,S01161,2026-08-24 00:00:00,74.53,80.95,0,0,6,2,0,0,2,Moderate
5805,S01161,2027-01-18 00:00:00,70.49,65.42,0,0,7,3,0,0,1,Moderate
5806,S01162,2025-08-25 00:00:00,92.25,89.44,0,0,0,0,0,0,0,High
5807,S01162,2026-01-19 00:00:00,88.73,81.91,0,0,0,0,0,0,0,High
5808,S01162,2026-06-08 00:00:00,76.62,73.76,0,1,0,0,0,0,0,High
5809,S01162,2026-08-24 00:00:00,79.41,80.67,0,1,3,1,0,0,3,High
5810,S01162,2027-01-18 00:00:00,86.82,90.68,0,1,3,1,0,0,0,High
5811,S01163,2025-08-25 00:00:00,75.56,73.36,0,0,0,0,0,0,0,High
5812,S01163,2026-01-19 00:00:00,83.82,89.01,0,0,0,0,0,0,0,High
5813,S01163,2026-06-08 00:00:00,68.39,64.01,0,0,2,0,1,0,2,Moderate
5814,S01163,2026-08-24 00:00:00,64.2,63.52,0,0,4,2,1,0,2,Moderate
5815,S01163,2027-01-18 00:00:00,48.34,44.39,1,1,6,2,1,4,2,Low
5816,S01164,2025-08-25 00:00:00,85.19,80.74,0,0,0,0,0,0,0,High
5817,S01164,2026-01-19 00:00:00,80.34,74.82,0,0,0,0,0,0,0,High
5818,S01164,2026-06-08 00:00:00,61.13,59.12,1,0,4,1,0,6,1,Moderate
5819,S01164,2026-08-24 00:00:00,50.71,48.11,1,0,8,2,0,6,4,Moderate
5820,S01164,2027-01-18 00:00:00,41.31,37.54,2,0,13,3,0,10,0,Low
5821,S01165,2025-08-25 00:00:00,83.86,82.07,0,0,0,0,0,0,0,High
5822,S01165,2026-01-19 00:00:00,,81.64,0,0,3,2,0,0,2,High
5823,S01165,2026-06-08 00:00:00,89.87,88.87,0,0,3,2,0,0,0,High
5824,S01165,2026-08-24 00:00:00,72.86,67.07,0,0,4,3,0,0,1, Moderate 
5825,S01165,2027-01-18 00:00:00,68.94,66.11,0,1,6,4,0,0,2,Moderate
5826,S01166,2025-08-25 00:00:00,100.0,99.8,0,0,0,0,0,0,0,High
5827,S01166,2026-01-19 00:00:00,92.82,94.37,0,0,0,0,0,0,0,High
5828,S01166,06/08/2026 00:00,82.78,85.21,0,0,2,1,0,0,2,High
5829,S01166,2026-08-24 00:00:00,82.82,85.58,0,0,3,1,0,0,1,High
5830,S01166,2027-01-18 00:00:00,71.68,80.37,0,1,7,3,0,0,2,Moderate
5831,S01167,2025-08-25 00:00:00,86.97,86.45,0,0,0,0,0,0,0,High
5832,S01167,2026-01-19 00:00:00,,72.74,0,0,4,2,0,0,1,High
5833,S01167,2026-06-08 00:00:00,73.51,67.73,0,0,5,3,0,0,1,Moderate
5834,S01167,2026-08-24 00:00:00,70.11,65.95,0,0,6,3,0,0,1,Moderate
5835,S01167,2027-01-18 00:00:00,66.66,57.86,0,0,7,4,0,0,1,Moderate
5836,S01168,2025-08-25 00:00:00,88.89,87.15,0,0,0,0,0,0,0,High
5837,S01168,2026-01-19 00:00:00,80.74,81.48,0,0,4,1,0,0,0,High
5838,S01168,2026-06-08 00:00:00,80.6,88.07,0,0,4,1,0,0,0,High
5839,S01168,2026-08-24 00:00:00,77.55,79.8,0,0,5,1,0,0,1,High
5840,S01168,2027-01-18 00:00:00,76.55,78.22,0,0,7,2,0,0,2,High
5841,S01169,2025-08-25 00:00:00,86.09,90.01,0,0,0,0,0,0,0,High
5842,S01169,2026-01-19 00:00:00,86.82,93.35,0,0,2,2,0,0,0,High
5843,S01169,2026-06-08 00:00:00,83.95,91.21,0,0,3,2,1,0,1,High
5844,S01169,24-08-2026 00:00,65.88,70.0,0,0,9,4,1,0,6,Moderate
5845,S01169,2027-01-18 00:00:00,79.26,89.86,0,0,9,4,1,0,0,High
5846,S01170,2025-08-25 00:00:00,98.4,98.65,0,0,0,0,0,0,0,High
5847,S01170,2026-01-19 00:00:00,87.55,82.56,0,0,0,0,0,0,0,High
5848,S01170,2026-06-08 00:00:00,,82.98,0,0,3,1,0,0,2,High
5849,S01170,2026-08-24 00:00:00,81.71,87.01,0,0,3,1,0,0,0,High
5850,S01170,2027-01-18 00:00:00,77.81,84.08,0,0,4,2,0,0,1,High
5851,S01171,2025-08-25 00:00:00,92.4,92.34,0,0,0,0,0,0,0,High
5852,S01171,2026-01-19 00:00:00,95.66,100.0,0,0,0,0,0,0,0,High
5853,S01171,2026-06-08 00:00:00,77.61,72.31,1,0,0,0,0,1,0,High
5854,S01171,2026-08-24 00:00:00,54.62,52.13,1,0,5,2,0,1,5,Moderate
5855,S01171,2027-01-18 00:00:00,57.35,65.36,1,0,9,3,1,1,1,Moderate
5856,S01172,2025-08-25 00:00:00,87.05,89.17,0,0,0,0,0,0,0,High
5857,S01172,2026-01-19 00:00:00,84.07,88.44,0,0,2,2,0,0,0,High
5858,S01172,2026-06-08 00:00:00,73.67,68.72,0,0,4,4,0,0,1,Moderate
5859,S01172,2026-08-24 00:00:00,63.36,66.28,0,0,7,5,0,0,3,Moderate
5860,S01172,2027-01-18 00:00:00,69.43,65.87,0,0,11,7,0,0,3,Moderate
5861,S01173,2025-08-25 00:00:00,90.24,95.9,0,0,0,0,0,0,0,High
5862,S01173,2026-01-19 00:00:00,75.88,70.23,0,1,2,1,0,0,2,High
5863,S01173,2026-06-08 00:00:00,61.51,54.83,0,2,6,3,0,0,2,Moderate
5864,S01173,2026-08-24 00:00:00,74.52,70.62,0,2,6,3,0,0,0,Moderate
5865,S01173,2027-01-18 00:00:00,46.11,47.38,1,2,12,8,0,1,3,Low
5866,S01174,2025-08-25 00:00:00,82.73,81.84,0,0,0,0,0,0,0,High
5867,S01174,2026-01-19 00:00:00,64.6,56.79,0,1,3,2,0,0,3,Moderate
5868,S01174,2026-06-08 00:00:00,54.25,54.64,0,1,8,4,1,0,5,Moderate
5869,S01174,2026-08-24 00:00:00,55.85,,0,1,11,5,1,0,3,Moderate
