history_id,student_id,snapshot_at,integrity_score,trust_factor_score,prior_confirmed_cases,prior_dismissed_cases,prior_suspicious_flags,prior_ai_flags,prior_plagiarism_flags,prior_sanction_points,recent_integrity_events,integrity_status
5918,S01184,2026-06-08,86.6,87.27,0,0,1,0,0,0,0,High
5919,S01184,2026-08-24,79.9,80.57,0,0,3,1,0,0,2,High
5920,S01184,2027-01-18,82.15,82.82,0,0,4,1,1,0,0,High
5921,S01185,2025-08-25,91.68,95.18,0,0,0,0,0,0,0,High
5922,S01185,2026-01-19,91.03,94.53,0,0,1,0,0,0,0,High
5923,S01185,2026-06-08,79.83,83.33,0,1,5,1,1,0,3,High
5924,S01185,2026-08-24,65.23,68.73,1,1,7,2,1,8,2,Moderate
5925,S01185,2027-01-18,68.98,72.48,1,1,8,2,1,8,0,Moderate
5926,S01186,2025-08-25,77.75,73.32,0,0,0,0,0,0,0,High
5927,S01186,2026-01-19,76.1,71.67,0,0,1,1,0,0,0,High
5928,S01186,2026-06-08,76.1,71.67,0,0,1,1,0,0,0,High
5929,S01186,2026-08-24,76.1,71.67,0,0,1,1,0,0,0,High
5930,S01186,2027-01-18,69.25,64.82,0,1,2,1,1,0,1,Moderate
5931,S01187,2025-08-25,88.62,90.25,0,0,0,0,0,0,0,High
5932,S01187,2026-01-19,84.27,85.9,0,0,1,0,0,0,1,High
5933,S01187,2026-06-08,79.27,80.9,0,0,5,1,0,0,3,High
5934,S01187,2026-08-24,84.37,86.0,0,0,5,1,0,0,0,High
5935,S01187,2027-01-18,54.62,56.25,1,0,10,3,1,15,5,Moderate
5936,S01188,2025-08-25,83.72,82.31,0,0,0,0,0,0,0,High
5937,S01188,2026-01-19,76.07,74.66,0,0,3,2,0,0,1,High
5938,S01188,2026-06-08,73.92,72.51,0,0,4,2,1,0,1,Moderate
5939,S01188,2026-08-24,71.92,70.51,0,0,6,2,1,0,2,Moderate
5940,S01188,2027-01-18,69.62,68.21,0,0,8,3,1,0,2,Moderate
5941,S01189,2025-08-25,80.25,77.18,0,0,0,0,0,0,0,High
5942,S01189,2026-01-19,75.9,72.83,0,0,1,0,0,0,1,High
5943,S01189,2026-06-08,77.95,74.88,0,0,2,1,0,0,0,High
5944,S01189,2026-08-24,77.95,74.88,0,0,2,1,0,0,0,High
5945,S01189,2027-01-18,76.3,73.23,0,0,3,2,0,0,0,High
5946,S01190,2025-08-25,85.09,84.84,0,0,0,0,0,0,0,High
5947,S01190,2026-01-19,85.09,84.84,0,0,0,0,0,0,0,High
5948,S01190,2026-06-08,72.94,72.69,1,1,1,1,0,1,0,Moderate
5949,S01190,2026-08-24,68.59,68.34,1,1,2,1,0,1,1,Moderate
5950,S01190,2027-01-18,72.29,72.04,1,1,2,1,0,1,0,Moderate
5951,S01191,2025-08-25,84.84,84.33,0,0,0,0,0,0,0,High
5952,S01191,2026-01-19,84.84,84.33,0,0,0,0,0,0,0,High
5953,S01191,2026-06-08,72.79,72.28,0,0,5,3,0,0,4,Moderate
5954,S01191,2026-08-24,73.24,72.73,0,0,6,4,0,0,1,Moderate
5955,S01191,2027-01-18,76.94,76.43,0,0,6,4,0,0,0,High
5956,S01192,2025-08-25,89.4,91.68,0,0,0,0,0,0,0,High
5957,S01192,2026-01-19,82.4,84.68,0,1,2,1,0,0,1,High
5958,S01192,2026-06-08,71.5,73.78,0,1,8,3,1,0,6,Moderate
5959,S01192,2026-08-24,78.7,80.98,0,1,8,3,1,0,0,High
5960,S01192,2027-01-18,72.0,74.28,0,1,10,4,1,0,2,Moderate
5961,S01193,2025-08-25,90.19,92.89,0,0,0,0,0,0,0,High
5962,S01193,2026-01-19,90.19,92.89,0,0,0,0,0,0,0,High
5963,S01193,2026-06-08,90.19,92.89,0,0,0,0,0,0,0,High
5964,S01193,2026-08-24,84.84,87.54,0,0,1,1,0,0,1,High
5965,S01193,2027-01-18,83.19,85.89,0,0,2,2,0,0,1,High
5966,S01194,2025-08-25,85.24,84.87,0,0,0,0,0,0,0,High
5967,S01194,2026-01-19,75.69,75.32,0,0,3,1,1,0,3,High
5968,S01194,2026-06-08,80.14,79.77,0,0,4,1,1,0,0,High
5969,S01194,2026-08-24,75.79,75.42,0,0,5,1,1,0,1,High
5970,S01194,2027-01-18,76.69,76.32,0,0,7,1,2,0,0,High
5971,S01195,2025-08-25,88.56,90.25,0,0,0,0,0,0,0,High
5972,S01195,2026-01-19,88.56,90.25,0,0,0,0,0,0,0,High
5973,S01195,2026-06-08,88.56,90.25,0,0,0,0,0,0,0,High
5974,S01195,2026-08-24,84.21,85.9,0,0,1,0,0,0,1,High
5975,S01195,2027-01-18,82.56,84.25,0,0,2,1,0,0,1,High
5976,S01196,2025-08-25,82.71,81.05,0,0,0,0,0,0,0,High
5977,S01196,2026-01-19,77.36,75.7,0,0,1,1,0,0,1,High
5978,S01196,2026-06-08,78.76,77.1,0,0,3,2,0,0,0,High
5979,S01196,2026-08-24,74.41,72.75,0,0,4,2,0,0,1,Moderate
5980,S01196,2027-01-18,77.46,75.8,0,0,5,2,0,0,0,High
5981,S01197,2025-08-25,83.53,82.27,0,0,0,0,0,0,0,High
5982,S01197,2026-01-19,70.13,68.87,0,0,4,2,2,0,4,Moderate
5983,S01197,2026-06-08,75.93,74.67,0,0,4,2,2,0,0,High
5984,S01197,2026-08-24,75.93,74.67,0,0,4,2,2,0,0,High
5985,S01197,2027-01-18,70.98,69.72,0,1,7,4,2,0,0,Moderate
5986,S01198,2025-08-25,81.35,78.83,0,0,0,0,0,0,0,High
5987,S01198,2026-01-19,68.5,65.98,0,0,5,3,1,0,3,Moderate
5988,S01198,2026-06-08,69.25,66.73,0,0,6,3,1,0,1,Moderate
5989,S01198,2026-08-24,72.95,70.43,0,0,6,3,1,0,0,Moderate
5990,S01198,2027-01-18,65.3,62.78,0,0,9,5,1,0,1,Moderate
5991,S01199,2025-08-25,90.91,93.73,0,0,0,0,0,0,0,High
5992,S01199,2026-01-19,85.06,87.88,0,0,1,0,1,0,1,High
5993,S01199,2026-06-08,81.41,84.23,0,0,4,1,1,0,2,High
5994,S01199,2026-08-24,80.11,82.93,0,0,6,1,1,0,2,High
5995,S01199,2027-01-18,84.51,87.33,0,0,6,1,1,0,0,High
5996,S01200,2025-08-25,87.17,87.84,0,0,0,0,0,0,0,High
5997,S01200,2026-01-19,87.17,87.84,0,0,0,0,0,0,0,High
5998,S01200,2026-06-08,87.17,87.84,0,0,0,0,0,0,0,High
5999,S01200,2026-08-24,81.82,82.49,0,1,1,0,0,0,1,High
6000,S01200,2027-01-18,77.17,77.84,0,2,4,1,0,0,2,High
6001,S01201,2025-08-25,87.15,88.13,0,0,0,0,0,0,0,High
6002,S01201,2026-01-19,87.15,88.13,0,0,0,0,0,0,0,High
6003,S01201,2026-06-08,81.8,82.78,0,0,1,1,0,0,1,High
6004,S01201,2026-08-24,77.1,78.08,0,0,5,1,0,0,4,High
6005,S01201,2027-01-18,77.9,78.88,0,0,7,1,0,0,1,High
6006,S01202,2025-08-25,86.71,87.11,0,0,0,0,0,0,0,High
6007,S01202,2026-01-19,77.31,77.71,0,0,4,1,0,0,4,High
6008,S01202,2026-06-08,80.81,81.21,0,0,6,2,0,0,0,High
6009,S01202,2026-08-24,71.76,72.16,0,1,9,3,0,0,3,Moderate
6010,S01202,2027-01-18,76.86,77.26,0,1,9,3,0,0,0,High
6011,S01203,2025-08-25,87.06,88.0,0,0,0,0,0,0,0,High
6012,S01203,2026-01-19,82.71,83.65,0,0,1,0,0,0,1,High
6013,S01203,2026-06-08,86.41,87.35,0,0,1,0,0,0,0,High
6014,S01203,2026-08-24,80.06,81.0,0,1,2,1,0,0,1,High
6015,S01203,2027-01-18,69.16,70.1,0,1,8,3,1,0,6,Moderate
6016,S01204,2025-08-25,87.38,88.58,0,0,0,0,0,0,0,High
6017,S01204,2026-01-19,87.38,88.58,0,0,0,0,0,0,0,High
6018,S01204,2026-06-08,72.48,73.68,0,0,6,3,1,0,5,Moderate
6019,S01204,2026-08-24,72.28,73.48,0,0,8,4,1,0,2,Moderate
6020,S01204,2027-01-18,76.03,77.23,0,0,9,4,1,0,0,High
6021,S01205,2025-08-25,88.63,90.11,0,0,0,0,0,0,0,High
6022,S01205,2026-01-19,88.63,90.11,0,0,0,0,0,0,0,High
6023,S01205,2026-06-08,88.63,90.11,0,0,0,0,0,0,0,High
6024,S01205,2026-08-24,87.63,89.11,0,1,0,0,0,0,0,High
6025,S01205,2027-01-18,79.93,81.41,0,2,2,1,0,0,2,High
6026,S01206,2025-08-25,90.71,93.38,0,0,0,0,0,0,0,High
6027,S01206,2026-01-19,90.71,93.38,0,0,0,0,0,0,0,High
6028,S01206,2026-06-08,90.71,93.38,0,0,0,0,0,0,0,High
6029,S01206,2026-08-24,90.71,93.38,0,0,0,0,0,0,0,High
6030,S01206,2027-01-18,90.71,93.38,0,0,0,0,0,0,0,High
6031,S01207,2025-08-25,84.46,83.79,0,0,0,0,0,0,0,High
6032,S01207,2026-01-19,82.81,82.14,0,0,1,1,0,0,0,High
6033,S01207,2026-06-08,82.81,82.14,0,0,1,1,0,0,0,High
6034,S01207,2026-08-24,82.81,82.14,0,0,1,1,0,0,0,High
6035,S01207,2027-01-18,81.16,80.49,0,0,2,2,0,0,0,High
6036,S01208,2025-08-25,91.61,95.06,0,0,0,0,0,0,0,High
6037,S01208,2026-01-19,91.61,95.06,0,0,0,0,0,0,0,High
6038,S01208,2026-06-08,83.31,86.76,0,0,4,2,0,0,1,High
6039,S01208,2026-08-24,82.66,86.11,0,0,5,2,0,0,1,High
6040,S01208,2027-01-18,86.36,89.81,0,0,5,2,0,0,0,High
6041,S01209,2025-08-25,85.37,85.12,0,0,0,0,0,0,0,High
6042,S01209,2026-01-19,80.02,79.77,0,0,1,1,0,0,1,High
6043,S01209,2026-06-08,78.72,78.47,0,0,3,1,0,0,1,High
6044,S01209,2026-08-24,77.07,76.82,0,0,4,2,0,0,1,High
6045,S01209,2027-01-18,80.77,80.52,0,0,4,2,0,0,0,High
6046,S01210,2025-08-25,85.69,85.6,0,0,0,0,0,0,0,High
6047,S01210,2026-01-19,85.69,85.6,0,0,0,0,0,0,0,High
6048,S01210,2026-06-08,80.34,80.25,0,0,1,1,0,0,1,High
6049,S01210,2026-08-24,84.04,83.95,0,0,1,1,0,0,0,High
6050,S01210,2027-01-18,84.04,83.95,0,0,1,1,0,0,0,High
6051,S01211,2025-08-25,81.06,78.29,0,0,0,0,0,0,0,High
6052,S01211,2026-01-19,81.06,78.29,0,0,0,0,0,0,0,High
6053,S01211,2026-06-08,81.06,78.29,0,0,0,0,0,0,0,High
6054,S01211,2026-08-24,73.36,70.59,0,1,2,1,0,0,2,Moderate
6055,S01211,2027-01-18,72.41,69.64,0,1,3,2,0,0,1,Moderate
6056,S01212,2025-08-25,85.01,84.7,0,0,0,0,0,0,0,High
6057,S01212,2026-01-19,80.56,80.25,0,0,3,1,1,0,0,High
6058,S01212,2026-06-08,80.56,80.25,0,0,3,1,1,0,0,High
6059,S01212,2026-08-24,75.21,74.9,0,0,4,2,1,0,1,High
6060,S01212,2027-01-18,70.86,70.55,0,0,7,3,1,0,3,Moderate
6061,S01213,2025-08-25,89.52,91.72,0,0,0,0,0,0,0,High
6062,S01213,2026-01-19,80.02,82.22,0,0,4,1,1,0,2,High
6063,S01213,2026-06-08,81.47,83.67,0,0,7,2,1,0,0,High
6064,S01213,2026-08-24,65.12,67.32,1,0,8,3,1,4,1,Moderate
6065,S01213,2027-01-18,59.02,61.22,1,0,12,5,2,4,1,Moderate
6066,S01214,2025-08-25,83.02,81.67,0,0,0,0,0,0,0,High
6067,S01214,2026-01-19,76.32,74.97,0,0,2,1,0,0,2,High
6068,S01214,2026-06-08,74.72,73.37,0,0,4,2,0,0,1,Moderate
6069,S01214,2026-08-24,59.72,58.37,1,0,6,3,0,6,2,Moderate
6070,S01214,2027-01-18,64.12,62.77,1,0,6,3,0,6,0,Moderate
6071,S01215,2025-08-25,89.71,91.9,0,0,0,0,0,0,0,High
6072,S01215,2026-01-19,78.56,80.75,1,0,1,1,0,1,0,High
6073,S01215,2026-06-08,78.56,80.75,1,0,1,1,0,1,0,High
6074,S01215,2026-08-24,73.21,75.4,1,1,2,1,0,1,1,Moderate
6075,S01215,2027-01-18,70.21,72.4,1,1,4,2,0,1,2,Moderate
6076,S01216,2025-08-25,90.19,92.72,0,0,0,0,0,0,0,High
6077,S01216,2026-01-19,89.54,92.07,0,0,1,0,0,0,0,High
6078,S01216,2026-06-08,89.54,92.07,0,0,1,0,0,0,0,High
6079,S01216,2026-08-24,84.19,86.72,0,0,2,1,0,0,1,High
6080,S01216,2027-01-18,82.54,85.07,0,0,3,2,0,0,1,High
6081,S01217,2025-08-25,88.4,90.24,0,0,0,0,0,0,0,High
6082,S01217,2026-01-19,86.1,87.94,0,0,2,1,0,0,0,High
6083,S01217,2026-06-08,76.75,78.59,0,1,5,3,0,0,2,High
6084,S01217,2026-08-24,76.8,78.64,0,1,6,3,0,0,1,High
6085,S01217,2027-01-18,78.85,80.69,0,1,7,4,0,0,0,High
6086,S01218,2025-08-25,82.78,80.96,0,0,0,0,0,0,0,High
6087,S01218,2026-01-19,82.78,80.96,0,0,0,0,0,0,0,High
6088,S01218,2026-06-08,82.78,80.96,0,0,0,0,0,0,0,High
6089,S01218,2026-08-24,77.43,75.61,0,0,1,1,0,0,1,High
6090,S01218,2027-01-18,81.13,79.31,0,0,1,1,0,0,0,High
6091,S01219,2025-08-25,80.07,76.77,0,0,0,0,0,0,0,High
6092,S01219,2026-01-19,78.42,75.12,0,0,1,1,0,0,0,High
6093,S01219,2026-06-08,78.42,75.12,0,0,1,1,0,0,0,High
6094,S01219,2026-08-24,78.42,75.12,0,0,1,1,0,0,0,High
6095,S01219,2027-01-18,78.42,75.12,0,0,1,1,0,0,0,High
6096,S01220,2025-08-25,81.63,79.25,0,0,0,0,0,0,0,High
6097,S01220,2026-01-19,77.28,74.9,0,0,1,0,0,0,1,High
6098,S01220,2026-06-08,74.98,72.6,0,0,3,1,0,0,1,Moderate
6099,S01220,2026-08-24,69.98,67.6,0,1,5,3,0,0,2,Moderate
6100,S01220,2027-01-18,74.38,72.0,0,1,5,3,0,0,0,Moderate
6101,S01221,2025-08-25,85.35,84.93,0,0,0,0,0,0,0,High
6102,S01221,2026-01-19,66.0,65.58,1,0,3,2,0,4,2,Moderate
6103,S01221,2026-06-08,70.4,69.98,1,0,3,2,0,4,0,Moderate
6104,S01221,2026-08-24,70.4,69.98,1,0,3,2,0,4,0,Moderate
6105,S01221,2027-01-18,70.4,69.98,1,0,3,2,0,4,0,Moderate
6106,S01222,2025-08-25,91.51,94.71,0,0,0,0,0,0,0,High
6107,S01222,2026-01-19,90.86,94.06,0,0,1,0,0,0,0,High
6108,S01222,2026-06-08,90.86,94.06,0,0,1,0,0,0,0,High
6109,S01222,2026-08-24,78.11,81.31,0,1,6,2,0,0,5,High
6110,S01222,2027-01-18,84.61,87.81,0,1,6,2,0,0,0,High
6111,S01223,2025-08-25,84.18,83.21,0,0,0,0,0,0,0,High
6112,S01223,2026-01-19,75.53,74.56,0,1,3,2,0,0,1,High
6113,S01223,2026-06-08,70.23,69.26,0,1,7,4,0,0,2,Moderate
6114,S01223,2026-08-24,59.78,58.81,1,1,8,5,0,1,1,Moderate
6115,S01223,2027-01-18,41.43,40.46,2,2,11,6,0,9,3,Low
6116,S01224,2025-08-25,91.05,94.04,0,0,0,0,0,0,0,High
6117,S01224,2026-01-19,88.75,91.74,0,0,2,1,0,0,0,High
6118,S01224,2026-06-08,76.4,79.39,0,1,7,4,0,0,3,High
6119,S01224,2026-08-24,75.15,78.14,0,2,8,5,0,0,1,High
6120,S01224,2027-01-18,52.45,55.44,1,2,14,8,0,8,5,Moderate
6121,S01225,2025-08-25,83.36,82.05,0,0,0,0,0,0,0,High
6122,S01225,2026-01-19,76.66,75.35,0,0,2,1,0,0,2,High
6123,S01225,2026-06-08,78.76,77.45,0,0,4,2,0,0,0,High
6124,S01225,2026-08-24,71.06,69.75,0,0,6,4,0,0,2,Moderate
6125,S01225,2027-01-18,73.16,71.85,0,0,8,5,0,0,0,Moderate
6126,S01226,2025-08-25,86.03,85.94,0,0,0,0,0,0,0,High
6127,S01226,2026-01-19,85.38,85.29,0,0,1,0,0,0,0,High
6128,S01226,2026-06-08,85.38,85.29,0,0,1,0,0,0,0,High
6129,S01226,2026-08-24,85.38,85.29,0,0,1,0,0,0,0,High
6130,S01226,2027-01-18,83.73,83.64,0,0,2,1,0,0,0,High
6131,S01227,2025-08-25,86.62,87.28,0,0,0,0,0,0,0,High
6132,S01227,2026-01-19,80.62,81.28,0,0,2,1,0,0,1,High
6133,S01227,2026-06-08,69.47,70.12,0,0,9,4,1,0,4,Moderate
6134,S01227,2026-08-24,75.27,75.92,0,0,9,4,1,0,0,High
6135,S01227,2027-01-18,66.27,66.92,0,0,13,6,1,0,2,Moderate
6136,S01228,2025-08-25,86.19,86.62,0,0,0,0,0,0,0,High
6137,S01228,2026-01-19,86.19,86.62,0,0,0,0,0,0,0,High
6138,S01228,2026-06-08,86.19,86.62,0,0,0,0,0,0,0,High
6139,S01228,2026-08-24,75.79,76.22,0,0,4,2,0,0,4,High
6140,S01228,2027-01-18,73.59,74.02,0,1,6,4,0,0,1,Moderate
6141,S01229,2025-08-25,93.3,97.55,0,0,0,0,0,0,0,High
6142,S01229,2026-01-19,93.3,97.55,0,0,0,0,0,0,0,High
6143,S01229,2026-06-08,93.3,97.55,0,0,0,0,0,0,0,High
6144,S01229,2026-08-24,84.25,88.5,0,0,3,2,0,0,3,High
6145,S01229,2027-01-18,85.0,89.25,0,0,4,2,0,0,1,High
6146,S01230,2025-08-25,87.73,89.01,0,0,0,0,0,0,0,High
6147,S01230,2026-01-19,78.78,80.06,0,0,5,2,0,0,1,High
6148,S01230,2026-06-08,82.48,83.76,0,0,5,2,0,0,0,High
6149,S01230,2026-08-24,78.13,79.41,0,0,6,2,0,0,1,High
6150,S01230,2027-01-18,76.48,77.76,0,0,7,3,0,0,1,High
6151,S01231,2025-08-25,85.64,85.74,0,0,0,0,0,0,0,High
6152,S01231,2026-01-19,83.99,84.09,0,0,1,1,0,0,0,High
6153,S01231,2026-06-08,82.99,83.09,0,1,1,1,0,0,0,High
6154,S01231,2026-08-24,76.64,76.74,0,2,2,2,0,0,1,High
6155,S01231,2027-01-18,78.69,78.79,0,2,3,3,0,0,0,High
6156,S01232,2025-08-25,87.8,88.99,0,0,0,0,0,0,0,High
6157,S01232,2026-01-19,87.8,88.99,0,0,0,0,0,0,0,High
6158,S01232,2026-06-08,87.8,88.99,0,0,0,0,0,0,0,High
6159,S01232,2026-08-24,81.1,82.29,0,0,2,1,0,0,2,High
6160,S01232,2027-01-18,85.5,86.69,0,0,2,1,0,0,0,High
6161,S01233,2025-08-25,86.11,86.37,0,0,0,0,0,0,0,High
6162,S01233,2026-01-19,84.46,84.72,0,0,1,1,0,0,0,High
6163,S01233,2026-06-08,84.46,84.72,0,0,1,1,0,0,0,High
6164,S01233,2026-08-24,75.91,76.17,0,0,4,1,1,0,3,High
6165,S01233,2027-01-18,79.71,79.97,0,0,6,1,1,0,0,High
6166,S01234,2025-08-25,80.28,77.18,0,0,0,0,0,0,0,High
6167,S01234,2026-01-19,80.28,77.18,0,0,0,0,0,0,0,High
6168,S01234,2026-06-08,74.28,71.18,0,0,2,1,0,0,1,Moderate
6169,S01234,2026-08-24,72.63,69.53,0,0,3,2,0,0,1,Moderate
6170,S01234,2027-01-18,68.28,65.18,0,0,6,3,0,0,3,Moderate
6171,S01235,2025-08-25,90.29,92.66,0,0,0,0,0,0,0,High
6172,S01235,2026-01-19,82.64,85.01,0,1,3,1,0,0,1,High
6173,S01235,2026-06-08,76.94,79.31,0,1,7,2,0,0,4,High
6174,S01235,2026-08-24,64.04,66.41,1,1,9,3,0,6,2,Moderate
6175,S01235,2027-01-18,48.74,51.11,2,1,11,4,0,14,2,Low
6176,S01236,2025-08-25,83.36,82.03,0,0,0,0,0,0,0,High
6177,S01236,2026-01-19,83.36,82.03,0,0,0,0,0,0,0,High
6178,S01236,2026-06-08,79.01,77.68,0,0,1,0,0,0,1,High
6179,S01236,2026-08-24,76.01,74.68,0,0,3,1,0,0,2,High
6180,S01236,2027-01-18,73.36,72.03,0,0,6,1,0,0,3,Moderate
6181,S01237,2025-08-25,86.29,86.7,0,0,0,0,0,0,0,High
6182,S01237,2026-01-19,79.59,80.0,0,0,2,1,0,0,2,High
6183,S01237,2026-06-08,60.99,61.4,1,0,6,4,0,8,2,Moderate
6184,S01237,2026-08-24,54.49,54.9,1,0,10,5,1,8,4,Moderate
6185,S01237,2027-01-18,53.29,53.7,1,0,12,7,1,8,1,Moderate
6186,S01238,2025-08-25,89.53,91.92,0,0,0,0,0,0,0,High
6187,S01238,2026-01-19,88.53,90.92,0,1,0,0,0,0,0,High
6188,S01238,2026-06-08,80.83,83.22,0,2,2,1,0,0,2,High
6189,S01238,2026-08-24,79.88,82.27,0,2,3,2,0,0,1,High
6190,S01238,2027-01-18,72.73,75.12,0,2,8,3,1,0,3,Moderate
6191,S01239,2025-08-25,86.02,86.12,0,0,0,0,0,0,0,High
6192,S01239,2026-01-19,80.67,80.77,0,0,1,1,0,0,1,High
6193,S01239,2026-06-08,84.37,84.47,0,0,1,1,0,0,0,High
6194,S01239,2026-08-24,76.67,76.77,0,0,3,3,0,0,2,High
6195,S01239,2027-01-18,68.42,68.52,1,0,4,4,0,4,0,Moderate
6196,S01240,2025-08-25,87.18,88.01,0,0,0,0,0,0,0,High
6197,S01240,2026-01-19,87.18,88.01,0,0,0,0,0,0,0,High
6198,S01240,2026-06-08,80.48,81.31,0,0,2,1,0,0,2,High
6199,S01240,2026-08-24,76.83,77.66,0,0,5,2,0,0,3,High
6200,S01240,2027-01-18,81.93,82.76,0,0,5,2,0,0,0,High
6201,S01241,2025-08-25,84.42,83.69,0,0,0,0,0,0,0,High
6202,S01241,2026-01-19,84.42,83.69,0,0,0,0,0,0,0,High
6203,S01241,2026-06-08,84.42,83.69,0,0,0,0,0,0,0,High
6204,S01241,2026-08-24,62.37,61.64,1,0,3,2,0,8,3,Moderate
6205,S01241,2027-01-18,61.62,60.89,1,0,4,2,1,8,1,Moderate
6206,S01242,2025-08-25,87.85,89.03,0,0,0,0,0,0,0,High
6207,S01242,2026-01-19,87.85,89.03,0,0,0,0,0,0,0,High
6208,S01242,2026-06-08,74.45,75.63,0,1,4,4,0,0,4,Moderate
6209,S01242,2026-08-24,72.55,73.73,0,2,6,5,0,0,2,Moderate
6210,S01242,2027-01-18,76.95,78.13,0,2,6,5,0,0,0,High
6211,S01243,2025-08-25,87.93,89.17,0,0,0,0,0,0,0,High
6212,S01243,2026-01-19,87.93,89.17,0,0,0,0,0,0,0,High
6213,S01243,2026-06-08,86.28,87.52,0,0,1,1,0,0,0,High
6214,S01243,2026-08-24,80.58,81.82,0,0,3,1,0,0,2,High
6215,S01243,2027-01-18,84.98,86.22,0,0,3,1,0,0,0,High
6216,S01244,2025-08-25,88.78,90.29,0,0,0,0,0,0,0,High
6217,S01244,2026-01-19,85.48,86.99,0,0,2,2,0,0,0,High
6218,S01244,2026-06-08,85.48,86.99,0,0,2,2,0,0,0,High
6219,S01244,2026-08-24,85.48,86.99,0,0,2,2,0,0,0,High
6220,S01244,2027-01-18,85.48,86.99,0,0,2,2,0,0,0,High
6221,S01245,2025-08-25,91.66,95.23,0,0,0,0,0,0,0,High
6222,S01245,2026-01-19,86.31,89.88,0,0,1,1,0,0,1,High
6223,S01245,2026-06-08,84.31,87.88,0,0,3,1,0,0,2,High
6224,S01245,2026-08-24,83.36,86.93,0,0,4,2,0,0,1,High
6225,S01245,2027-01-18,81.71,85.28,0,1,5,2,0,0,1,High
6226,S01246,2025-08-25,80.58,77.64,0,0,0,0,0,0,0,High
6227,S01246,2026-01-19,80.58,77.64,0,0,0,0,0,0,0,High
6228,S01246,2026-06-08,71.73,68.79,0,0,3,1,1,0,2,Moderate
6229,S01246,2026-08-24,65.73,62.79,0,0,7,3,1,0,4,Moderate
6230,S01246,2027-01-18,71.53,68.59,0,0,7,3,1,0,0,Moderate
6231,S01247,2025-08-25,90.96,93.97,0,0,0,0,0,0,0,High
6232,S01247,2026-01-19,82.61,85.62,0,0,3,2,0,0,2,High
6233,S01247,2026-06-08,87.01,90.02,0,0,3,2,0,0,0,High
6234,S01247,2026-08-24,87.01,90.02,0,0,3,2,0,0,0,High
6235,S01247,2027-01-18,87.01,90.02,0,0,3,2,0,0,0,High
6236,S01248,2025-08-25,82.93,81.43,0,0,0,0,0,0,0,High
6237,S01248,2026-01-19,81.28,79.78,0,0,1,1,0,0,0,High
6238,S01248,2026-06-08,64.43,62.93,1,0,4,2,0,1,2,Moderate
6239,S01248,2026-08-24,68.83,67.33,1,0,4,2,0,1,0,Moderate
6240,S01248,2027-01-18,61.33,59.83,1,0,6,3,1,1,1,Moderate
6241,S01249,2025-08-25,86.07,86.04,0,0,0,0,0,0,0,High
6242,S01249,2026-01-19,80.72,80.69,0,0,1,1,0,0,1,High
6243,S01249,2026-06-08,81.77,81.74,0,1,2,2,0,0,0,High
6244,S01249,2026-08-24,73.72,73.69,0,1,5,3,0,0,3,Moderate
6245,S01249,2027-01-18,78.82,78.79,0,1,5,3,0,0,0,High
6246,S01250,2025-08-25,79.39,75.86,0,0,0,0,0,0,0,High
6247,S01250,2026-01-19,72.74,69.21,0,0,3,1,0,0,1,Moderate
6248,S01250,2026-06-08,68.74,65.21,0,1,5,2,0,0,2,Moderate
6249,S01250,2026-08-24,73.14,69.61,0,1,5,2,0,0,0,Moderate
6250,S01250,2027-01-18,73.14,69.61,0,1,5,2,0,0,0,Moderate
6251,S01251,2025-08-25,91.72,95.15,0,0,0,0,0,0,0,High
6252,S01251,2026-01-19,90.07,93.5,0,0,1,1,0,0,0,High
6253,S01251,2026-06-08,85.07,88.5,0,0,3,1,0,0,1,High
6254,S01251,2026-08-24,88.77,92.2,0,0,3,1,0,0,0,High
6255,S01251,2027-01-18,80.72,84.15,0,0,6,2,0,0,3,High
6256,S01252,2025-08-25,87.61,88.66,0,0,0,0,0,0,0,High
6257,S01252,2026-01-19,87.61,88.66,0,0,0,0,0,0,0,High
6258,S01252,2026-06-08,82.26,83.31,0,0,1,1,0,0,1,High
6259,S01252,2026-08-24,75.06,76.11,0,0,5,2,1,0,4,High
6260,S01252,2027-01-18,78.86,79.91,0,2,5,2,1,0,0,High
6261,S01253,2025-08-25,80.01,77.03,0,0,0,0,0,0,0,High
6262,S01253,2026-01-19,80.01,77.03,0,0,0,0,0,0,0,High
6263,S01253,2026-06-08,80.01,77.03,0,0,0,0,0,0,0,High
6264,S01253,2026-08-24,80.01,77.03,0,0,0,0,0,0,0,High
6265,S01253,2027-01-18,77.86,74.88,0,0,1,0,1,0,0,High
6266,S01254,2025-08-25,85.78,85.62,0,0,0,0,0,0,0,High
6267,S01254,2026-01-19,85.78,85.62,0,0,0,0,0,0,0,High
6268,S01254,2026-06-08,85.78,85.62,0,0,0,0,0,0,0,High
6269,S01254,2026-08-24,77.73,77.57,0,0,3,1,0,0,3,High
6270,S01254,2027-01-18,80.18,80.02,0,1,4,2,0,0,0,High
6271,S01255,2025-08-25,89.33,91.36,0,0,0,0,0,0,0,High
6272,S01255,2026-01-19,81.28,83.31,0,0,3,1,0,0,3,High
6273,S01255,2026-06-08,81.03,83.06,0,0,4,2,0,0,1,High
6274,S01255,2026-08-24,79.38,81.41,0,0,5,3,0,0,1,High
6275,S01255,2027-01-18,83.08,85.11,0,0,5,3,0,0,0,High
6276,S01256,2025-08-25,85.65,85.76,0,0,0,0,0,0,0,High
